0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,-0.1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,-0.546849011701494,-0.56953279,-0.56953279,-0.5217031,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,-1.10980397719892,-0.6513215599,-0.56953279,-0.56953279,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,-4.50461,-5.7387341,-5.154149,-7.54808344301,-8.64914828232701
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0.271,-0.56953279,-0.373501560890549,-0.439111560890549,-0.659437075801494,-0.128150979670345
0,0,-0.1,0,0,0
0,-0.1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0.56953279,-0.56953279,-1.62428114719892,-1.0011439,-0.744742976203908,-0.57057083746931
-1.1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-4.50461,-5.7387341,-5.74962556405274,-4.5204235624327,-4.507502461319,-4.0951
-0.1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0.2809,0,-0.3439,-0.5217031,-0.68618940391,0
0,0,0,-0.0109,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0.5775646655611,0,-0.3439,-0.1,-0.468559,0
0,0,0.9,0,0,-1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-5.154149,0,-4.50461,-6.26486069,-4.50461,-9.35389181107733
0,0,-0.1,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,-0.370729,-0.3439,-0.40951,-0.56953279,0
0,-0.1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,-1.3141783,-0.612579511,-0.612579511,-0.271,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,-5.16314300025374,-6.738374621,-5.154149,-2.981,-9.28210201230815
0,0,-0.1,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0.468559,-0.468559,-0.271,-0.29148409,-0.31154149,-0.17397765891
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0.5217031,-0.5217031,-1.01593615003399,-0.6306031,-0.78571,-0.6221061
0,-1.1,0,-1.1,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,-1.1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-4.50461,-3.7829,-6.2659280189,-5.154149,-3.794034808289,-4.11104194729636
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0.6826637989,0,-0.40951,-0.3439,-0.40951,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0.1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0.271,0,-0.3439,-0.6513215599,-0.468559,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-6.29656645067963,0,-5.154149,-8.48355282995429,-2.981,-7.7123207545039
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,-0.5726782,-0.19,-0.468559,-0.40951,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,-0.1,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,-1.75126961688974,-0.3439,-0.271,-0.612579511,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,-1.1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,-3.78572278601,-2.981,-2.981,-3.7829,-9.28210201230815
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0.1,0,0,0,0,0
0,-0.1,0,0,0,0
-0.271,-0.3439,-0.297829,-0.3546811,-0.495388,-0.183968218269
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,-0.1,0,0,0
0,0,0,0,0,0
-0.612579511,-0.612579511,-0.685732632694555,-1.16931073269456,-0.71860786456609,-0.569547
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,-1
0,0,0,0,0,0
-4.50461,-5.154149,-5.74683330360905,-4.5163474433561,-5.74880975112527,-4.71326722178619
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0.1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0.82561158802,0,-0.19,-0.1,-0.5217031,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,-0.1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-1.02948586456609,0,-0.40951,-0.3439,-0.40951,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,-1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-2.09,0,-1.1,-3.7829,-5.7387341,-9.4185026299696
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,-0.1,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,-0.663445830349,-0.3439,-0.3439,-0.468559,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,-0.1,0,0,0,0
0,-0.675469,-0.68618940391,-0.5217031,-0.40951,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,-3.7839673289,-5.154149,-3.7829,-6.26486069,-8.64914828232701
0,0,0,0,0,0
0,0,-0.1,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0.40951,-0.19,-0.3050461,-0.31029409,-0.21048409,-0.118838942739
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,-0.1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0.5217031,-0.40951,-1.3556584,-0.752338,-1.1968822,-0.79977249
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-1.1,0,0,0,0,0
0,0,0,0,0,0
0,0,-1.1,0,0,0
0,-1.1,0,0,0,0
-4.50461,-4.50461,-4.50985215590129,-4.51322271980129,-3.788811071309,-5.217031
0,0,0,-0.1,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0.749060975449,0,-0.5217031,-0.468559,-0.271,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0.1,0,0,0,0,0
0,0,0,0,0,0
-0.4528,0,-0.468559,-0.468559,-0.5217031,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,-1.1,0
0,0,0,0,0,0
0,0,0,0,0,0
-4.51776460121129,0,-2.09,-6.26486069,-3.7829,-9.01522909781639
